record_id,source_title,source_url_or_ref,author_name,source_language,source_type,published_at,trip_time_start,trip_time_end,trip_style,summary_zh,item_name_raw,item_name_zh,item_name_en,category,status_recommend,container_recommend,quantity_recommend,brand_raw,brand_normalized,reason_raw,source_quote_or_timecode,confidence_item,record_status,source_logo_url
REI_SNOWSHOE_CHECKLIST-CDP-001,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Snowshoe poles or trekking poles with snow baskets,,Snowshoe poles or trekking poles with snow baskets,footwear,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Boots,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-002,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Moisture-wicking long underwear (wool or synthetic),,Moisture-wicking long underwear (wool or synthetic),clothing,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Clothing & Footwear,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-003,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Insulated jacket or vest,,Insulated jacket or vest,clothing,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Clothing & Footwear,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-004,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Waterproof/breathable rain gear (jackets and pants),,Waterproof/breathable rain gear (jackets and pants),nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Clothing & Footwear,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-005,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Snow pants or bibs,,Snow pants or bibs,clothing,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Clothing & Footwear,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-006,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Soft-shell jacket and pants,,Soft-shell jacket and pants,clothing,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Clothing & Footwear,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-007,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Gaiters (tall and waterproof),,Gaiters (tall and waterproof),nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Clothing & Footwear,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-008,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,"Ski socks or hiking socks (wool or synthetic), plus spares",,"Ski socks or hiking socks (wool or synthetic), plus spares",footwear,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Clothing & Footwear,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-009,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Ski gloves or mittens (waterproof and insulated),,Ski gloves or mittens (waterproof and insulated),nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Clothing & Footwear,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-010,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,"Warm hat (one that covers your ears, or take an earband)",,"Warm hat (one that covers your ears, or take an earband)",clothing,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Clothing & Footwear,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-011,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Neck gaiter or balaclava,,Neck gaiter or balaclava,footwear,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Clothing & Footwear,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-012,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Water bottles and/or reservoirs * (reservoirs should have an insulated drink tube),,Water bottles and/or reservoirs * (reservoirs should have an insulated drink tube),nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Food & Water,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-013,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,"Insulated bottle, filled with a warm drink or soup",,"Insulated bottle, filled with a warm drink or soup",nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Food & Water,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-014,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Water filter/purifier or chemical treatment *,,Water filter/purifier or chemical treatment *,nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Food & Water,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-015,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Extra day's supply of food *,,Extra day's supply of food *,nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Lunch,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-016,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Waterproof map (or paper map with waterproof casing) *,,Waterproof map (or paper map with waterproof casing) *,documents,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Navigation,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-017,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Compass *,,Compass *,documents,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Navigation,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-018,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Route description or guidebook,,Route description or guidebook,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Navigation,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-019,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Altimeter watch *,,Altimeter watch *,electronics,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Navigation,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-020,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,GPS *,,GPS *,electronics,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Navigation,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-021,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Satellite messenger/personal locator beacon *,,Satellite messenger/personal locator beacon *,electronics,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Navigation,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-022,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,First-aid kit or first-aid supplies (see First-Aid Checklist) *,,First-aid kit or first-aid supplies (see First-Aid Checklist) *,first_aid,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Emergency & First Aid,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-023,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Lighter or waterproof matches and fire starter (or dry tinder in a waterproof case) *,,Lighter or waterproof matches and fire starter (or dry tinder in a waterproof case) *,nutrition,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Emergency & First Aid,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-024,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Emergency shelter *,,Emergency shelter *,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Emergency & First Aid,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-025,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Whistle and signal mirror,,Whistle and signal mirror,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Emergency & First Aid,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-026,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Two itineraries: 1 left with friend and 1 under car seat,,Two itineraries: 1 left with friend and 1 under car seat,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Emergency & First Aid,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-027,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,"Optional: (for trips away from resorts that do regular avalanche control, you'll also need to take classes to learn how to use these items)",,"Optional: (for trips away from resorts that do regular avalanche control, you'll also need to take classes to learn how to use these items)",clothing,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Emergency & First Aid,3,draft,https://www.rei.com/favicon.ico
REI_SNOWSHOE_CHECKLIST-CDP-028,Snowshoeing Checklist: What to Bring,https://www.rei.com/learn/expert-advice/snowshoe-checklist.html,REI Co-op,en,article,,,,snowshoe / winter-dayhike / backcountry,REI 雪鞋日徒步清单，强调寒冷环境分层穿着与补给。,Slope meter and snowpit analysis kit,,Slope meter and snowpit analysis kit,other,to_pack,undecided,1,,,CDP 提取自 REI 条目清单，建议按行程场景做二次筛选。,Probe,3,draft,https://www.rei.com/favicon.ico
